"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",6.79756881531215,1.58579009655778,0.979884023478918,1.61834468014663,0.105588336757931,NA
"ENSG00000000419",203.640310491369,0.0901180749248083,0.166356892445254,0.54171530617203,0.588014643806491,0.841872702086586
"ENSG00000000457",12.7137683134643,0.172195656051244,0.553543310039208,0.311078921790324,0.755740624710404,NA
"ENSG00000000460",5.6049795733148,-0.168195861451845,0.811450317482259,-0.207278077077741,0.835792694312331,NA
"ENSG00000001036",17.1144793570355,1.16165035154366,0.639599327073037,1.81621571876828,0.0693372877815256,0.28476013152133
"ENSG00000001084",54.1729202571063,0.100952273175305,0.280807711269817,0.359506769663829,0.719216014405044,0.908814228400555
"ENSG00000001167",59.4658190221881,0.499057232880411,0.277047239790937,1.80134345773308,0.0716487621733513,0.289406796079387
"ENSG00000001460",7.71630182122744,-0.17070453344845,0.753394276394701,-0.226580608317521,0.820749872472067,NA
"ENSG00000001461",10.5242656515289,0.119617903816836,0.66318080992371,0.180369971547573,0.85686212691532,NA
"ENSG00000001497",21.9810785756794,0.331901090123213,0.448646028811625,0.739783858117175,0.459431155079573,0.765788155150804
"ENSG00000001617",43.2852067833556,0.9771988786061,0.384270348796551,2.54299839075918,0.0109905735288907,0.079371430240927
"ENSG00000001629",50.8081541358292,-0.279186252080788,0.296328823184991,-0.942150173176026,0.346115759965649,0.679182770691952
"ENSG00000001630",131.526984615169,0.560180619702197,0.187225934687068,2.99200332816333,0.00277153241572499,0.0270482398922948
"ENSG00000001631",21.9995719039505,-0.0404385169188451,0.437492431174691,-0.0924324949125759,0.926354422723499,0.978562920570506
"ENSG00000002016",9.80166529527933,1.04512168779027,0.661085521209527,1.58091752770218,0.113896896085596,NA
"ENSG00000002330",34.7954422974143,0.714021782404853,0.45309038394174,1.57589259827828,0.115050557073714,0.3896220104075
"ENSG00000002549",19.7561801112173,0.874936522619342,0.539146643970711,1.62281733996451,0.10462845784319,0.367752994306116
"ENSG00000002586",29.5519305720608,0.0212228638654044,0.414217565652071,0.0512360305917854,0.959137441276122,0.987507830340952
"ENSG00000002587",0.706052427661256,-0.0914694390055987,2.58503030708094,-0.0353842810875543,0.971773318738241,NA
"ENSG00000002822",8.17310224023894,0.322283389866709,0.737276919876768,0.437126649672658,0.662019501303578,NA
"ENSG00000002834",60.0996214701626,0.0798057754456417,0.28124018364789,0.283763772340434,0.776591419227019,0.932494179598673
"ENSG00000002919",27.5499907040012,0.62527655258205,0.391704168528626,1.59629792792556,0.110422292505471,0.380017370919747
"ENSG00000003056",114.059065604612,-0.331131694698392,0.192908337646179,-1.71652349887403,0.0860662708059098,0.324917881401529
"ENSG00000003096",0.706481453593194,-0.986478976657007,2.70613788405717,-0.36453389255171,0.715459369666382,NA
"ENSG00000003137",3.11187611723012,-0.768339355114216,1.10217420000947,-0.697112448383944,0.485732424356075,NA
"ENSG00000003147",6.99278663263318,0.321650434144552,0.85810966971922,0.374836044266694,0.707782405951787,NA
"ENSG00000003249",9.2796454787406,-0.899768052764137,0.749041690308521,-1.20122559852915,0.229663702126506,NA
"ENSG00000003393",37.9799743167356,0.283766143727424,0.327505265033692,0.866447578173232,0.386244762157013,0.711151607995564
"ENSG00000003400",4.22291827278933,0.648025397165045,1.07851864199459,0.600847655230696,0.547941460045148,NA
"ENSG00000003402",15.2559263406387,0.119880857438782,0.510188843833663,0.234973498318726,0.814229302680425,NA
"ENSG00000003436",0.812534703979714,-0.505825683419495,2.04659647205246,-0.247154576061699,0.804788597938867,NA
"ENSG00000003509",18.7738056041124,-0.179303778330567,0.480140373341888,-0.373440327632878,0.708820749691607,0.907215491500011
"ENSG00000003756",329.452065709463,0.240643667993151,0.117982966324967,2.0396475481921,0.041385442616361,0.204530480378097
"ENSG00000004059",164.947658527375,0.247424528842162,0.174915582157282,1.41453680564423,0.157204348648488,0.463595534929046
"ENSG00000004139",1.25231071476072,1.13203307464887,1.77758361021471,0.636838159478831,0.524230267259423,NA
"ENSG00000004142",120.10237738997,0.00711811984706133,0.211213881086548,0.0337010039796796,0.973115578368703,0.992867402981775
"ENSG00000004399",1.31537093701075,-1.40818571465574,1.97327291255609,-0.713629476032098,0.475456325840214,NA
"ENSG00000004455",35.1765893026327,0.0146089163743649,0.372100303206757,0.0392606946257914,0.968682543584026,0.991053550648396
"ENSG00000004478",463.211847561009,-0.364090197789464,0.101123697752649,-3.60044387103048,0.000317674403029453,0.00439889140345878
"ENSG00000004487",73.9239629927235,0.143792862451913,0.244948496757083,0.58703304717364,0.557181512082898,0.825542301942374
"ENSG00000004534",54.7572265131917,0.878592309623695,0.278631523434845,3.15324087810597,0.00161468509054992,0.017440588732776
"ENSG00000004660",4.64874352322465,-0.553587441373216,1.01119583984267,-0.547458187188889,0.584063989066615,NA
"ENSG00000004700",535.561625345351,-0.180062439264098,0.108243470077732,-1.66349470443614,0.0962134500036634,0.349386694496232
"ENSG00000004766",14.2991312332164,-0.130564291121411,0.541657784302506,-0.241045720942678,0.809519680848397,NA
"ENSG00000004776",0.444379942094189,0.505951062492819,4.28741883461353,0.118008312695773,0.906061071330528,NA
