,baseMean,log2FoldChange,lfcSE,pvalue,padj
STBD1,16.74482296,-0.418434684,0.510827593,0.34322889,0.44794541
KLF12,6.34637061,1.345146551,0.976364959,0.047470196,0.091319012
DCAF4,11.40455732,1.232066839,0.674188043,0.024873663,0.053256045
MTHFD1L,26.78917431,0.361547779,0.403254389,0.328110804,0.432188159
CYSTM1,62.13267294,0.289913618,0.294010985,0.303072389,0.406529707
PPP3CC,46.57988083,0.858923855,0.328512062,0.005705965,0.014892282
PDLIM2,30.60696583,0.711406592,0.383053539,0.044686374,0.086771985
CLCC1,18.5244107,-0.552013038,0.498264591,0.204764534,0.298586704
SHLD2,13.27209097,0.360015759,0.544537911,0.434153042,0.538443654
ZMIZ2,36.6592866,0.864469991,0.3569384,0.009607455,0.023424137
CHST3,18.82589701,0.896743786,0.470292238,0.032627917,0.06675883
P4HA1,63.04015341,-0.009574211,0.288682819,0.969353587,0.98589871
ACADS,8.874357663,0.05049154,0.619636843,0.917264118,0.941917908
PKN1,4.586897864,1.619491125,1.177668373,0.033852816,0.068817741
LRP1,21.62617032,-0.227145344,0.433810718,0.561829904,0.655068606
SDC4,440.8027953,0.813468433,0.106890415,1.87E-14,2.13E-13
LRRFIP1,93.94349258,0.771743961,0.23915286,0.000883656,0.002865696
RAB17,1.679821144,0.786541651,1.289332562,0.137944437,0.217514477
SRMS,4.162694794,0.958609391,1.14122349,0.124627641,0.200808929
SH2D3A,29.6308976,0.339272739,0.380190044,0.33728803,0.441664919
VASP,171.4591488,0.272580749,0.184706451,0.135592782,0.214671275
OVOL2,10.38587943,0.405192342,0.613084231,0.413031685,0.518213222
WDR60,11.87340398,0.820326401,0.591363278,0.096272121,0.162975632
TRAF2,24.27224241,0.933730585,0.456310009,0.022324837,0.048603764
KDM4B,16.3762237,0.333073572,0.491138059,0.447269231,0.550859782
DGCR8,28.1298816,0.686547892,0.386680211,0.05464927,0.102502776
IRF5,20.14661948,0.694025998,0.459896246,0.091499741,0.156350749
ADCY4,2.181232976,1.036031066,1.510524976,0.080585986,0.141269379
ABHD17A,28.10079724,0.696728614,0.39942097,0.057752239,0.107198106
HELZ2,16.25832747,0.318196778,0.484752538,0.457496541,0.559600432
ZNF337,35.26050583,0.701577357,0.361825863,0.037657296,0.075397904
LAMA5,36.48242655,-0.07596211,0.345838363,0.814600956,0.863437658
ARHGEF16,21.70278612,0.409684213,0.463413286,0.322369436,0.426565789
C12orf65,9.781460423,0.755874089,0.6246538,0.137198114,0.216667978
ANO1,9.053852332,1.218001607,0.730180378,0.034418569,0.069820802
WDR44,47.8691098,0.660286585,0.312987664,0.026304692,0.055752176
SELENOS,62.12139114,-0.196189797,0.268911516,0.448053226,0.551356396
RHPN2,13.41709801,1.097279235,0.598043501,0.029610916,0.061498288
C19orf12,11.01460782,0.460388162,0.584558015,0.341310975,0.446166193
TRIM47,11.24836632,1.253415057,0.740425974,0.03123818,0.064351805
SPART,47.32383351,0.782125659,0.31372108,0.008661416,0.021427868
KRAS,63.32575345,0.554629929,0.264278827,0.02957433,0.061448745
IMPA1,21.48771689,0.491272315,0.439829049,0.214547098,0.309765877
TTC9,16.12873662,0.295378447,0.495682029,0.498628177,0.598337284
CAMK1,8.343336055,1.528007886,0.960626826,0.026680705,0.056432458
BHLHE40,353.5240835,-0.238733094,0.118640196,0.042089257,0.082626416
SPIRE1,46.60449963,0.679995283,0.311925728,0.021876876,0.04777936
CDC73,29.87093057,0.567028778,0.37977735,0.107160131,0.177890154
ECHDC3,14.66560325,0.899831758,0.62178595,0.076974512,0.135928812
AGO4,18.47575252,0.44150655,0.471653768,0.292403182,0.395109936
TES,139.0353959,0.832420373,0.186717491,5.59E-06,2.75E-05
ANKRD36,2.557965941,0.645088259,1.062393196,0.201239759,0.29445753
ALDH1L2,6.298519365,-0.345706428,0.769101216,0.512243035,0.610213483
SPRY2,13.11175045,0.615444888,0.589613705,0.207297276,0.301765814
HUS1,48.83151699,0.919152244,0.319071617,0.002397094,0.006981077
LIMD2,4.803090519,1.467173809,1.42433134,0.045795126,0.088639677
FPGS,31.16372258,0.697716003,0.397327558,0.056242749,0.105063501
KIF12,4.971235289,1.108068046,1.138124362,0.098667109,0.166224518
FRS3,4.38150396,1.174313295,1.194819544,0.086876074,0.149864851
ADCY3,15.89289916,-0.095924159,0.49512213,0.823715409,0.870565516
APH1B,11.10313124,0.645119687,0.604206382,0.19302441,0.284825584
LARP1B,18.46141369,0.548166084,0.465738171,0.186437381,0.276746557
CDKL2,3.112456371,0.945017094,1.225593763,0.105691863,0.175849498
CERS5,19.2400727,0.720586821,0.479736844,0.089922713,0.154183696
ANKRD52,96.71287804,0.886670839,0.226812463,5.92E-05,0.000247274
JDP2,9.350196563,0.910313339,0.780320934,0.115936933,0.189370197
UBE2Q2,50.59505407,0.33799224,0.308006617,0.250791886,0.349784869
NEIL1,5.605203469,0.956125583,0.919148886,0.120839729,0.195788215
TLNRD1,10.18739227,0.666480822,0.621134613,0.186023132,0.276268199
SMAD4,21.43006305,0.928130976,0.455263765,0.023449643,0.050724653
WTIP,7.255955142,0.727034901,0.77332384,0.195510849,0.287849222
HSPG2,17.38931017,0.332753041,0.465239347,0.422159314,0.527153059
MOB3C,21.92419237,-0.502863878,0.462604102,0.222059979,0.318264722
CERS2,88.42182137,0.600327172,0.244369899,0.011214058,0.026852912
ATP8B2,20.29008698,0.486466498,0.457368389,0.232858637,0.330762514
PYCR2,56.08420512,0.291307862,0.27896404,0.277851372,0.379304974
PPFIA4,5.622960673,-0.011141097,0.833438836,0.985572502,0.993428914
ZNF514,13.21206978,0.313993831,0.541900892,0.495366773,0.595459976
RALB,197.7597584,0.533574517,0.160428563,0.000743712,0.002460349
LYG1,6.912027758,1.446137884,1.096692187,0.039834499,0.07893849
IQSEC1,8.830219055,0.602529345,0.673072535,0.249611906,0.348743766
LIMD1,10.73753284,0.098232686,0.577578551,0.836662617,0.880121664
TM4SF19,45.77177002,-0.817887337,0.351751213,0.013194874,0.030991366
DGKQ,36.45500494,0.265782038,0.392208787,0.441798202,0.545467084
SNCA,23.99500172,0.791995474,0.453824634,0.05059226,0.096202203
LHFPL2,27.97858015,0.707450336,0.393898977,0.051166912,0.097141325
TPBG,61.7685691,0.25700341,0.27292915,0.329652702,0.433745672
RBAK,29.97723638,0.452029161,0.389655099,0.209403565,0.304128749
DOCK11,5.988797803,1.106545575,0.893929766,0.07778822,0.137098367
MFHAS1,15.28188431,0.19717372,0.491332568,0.648091156,0.728599374
TACC1,9.515882938,1.075942591,0.686943692,0.050208425,0.095622517
VLDLR,11.3141142,0.42432771,0.568082111,0.371511655,0.476018827
MED22,28.78127741,0.602929727,0.392552566,0.095666789,0.162181249
NACC2,18.02903873,0.190962602,0.48903407,0.65731249,0.735824109
ADM,135.4112431,0.880116174,0.194355729,3.89E-06,1.96E-05
TMCO3,27.64610599,0.934451185,0.411723439,0.0132387,0.031079179
SEC24D,18.11122227,0.250790483,0.46468401,0.545005591,0.639668678
TMEM263,18.83448142,0.661537025,0.503547091,0.132560356,0.211140023
PDK1,7.939179491,-0.100768937,0.67634287,0.843286927,0.885108717
PLOD2,25.71058571,-0.222076251,0.49854708,0.609418615,0.695131519
RASSF3,13.37955909,-0.79546648,0.631550188,0.120495901,0.195340422
LPCAT1,21.41220626,-0.470844395,0.446244934,0.239237466,0.337801902
KCTD15,40.69422044,0.760742846,0.338520814,0.017028419,0.038550892
UCHL1,4.955191456,0.288351077,0.792329804,0.577020699,0.667779709
TRIM11,24.85438563,0.719520594,0.428329475,0.064197585,0.116987294
RAB6B,7.053332064,1.286986473,0.86997461,0.04328672,0.084501588
ZKSCAN2,6.724555086,1.296713426,0.862864742,0.041333508,0.0813966
WHAMM,25.6568306,0.773373997,0.419893317,0.043322619,0.084554728
PTPDC1,11.01183956,0.321548271,0.563142341,0.495493702,0.595562653
DZIP1L,1.987900667,1.042260241,1.566021884,0.071598611,0.128167621
GDPD5,2.253516217,1.515542816,2.074884369,0.038319698,0.0764704
GPAT4,36.9488379,0.564025436,0.348184512,0.084108138,0.146134609
SPATA2L,12.86825501,0.030363963,0.557287662,0.948219765,0.96848573
CDC42SE2,25.36589546,-0.045093365,0.394692361,0.900159096,0.929131824
ACE,2.190731213,0.419855594,1.067190648,0.404466825,0.50976409
CTBP1,39.02648757,0.844452057,0.34074323,0.00845393,0.020986269
SLC37A1,4.186605948,0.385604833,0.849416922,0.457003142,0.559185863
CBS,2.202664839,1.061403941,1.530770213,0.07766218,0.136939645
VAV2,20.30469094,-0.304276673,0.448268911,0.447659695,0.551153166
LEMD2,42.08455092,0.614100007,0.332506004,0.050250412,0.095664735
SDC3,30.42663147,0.905365615,0.384341221,0.011000248,0.026428339
SYNC,9.195295788,-0.713066491,0.733104409,0.193896392,0.285835978
FLVCR1,8.40461879,1.168899101,0.77588906,0.048608046,0.093125761
TFB2M,43.4256394,0.857687486,0.338380486,0.007126204,0.018131687
EIF5A2,11.80879278,1.021407803,0.640502888,0.051585646,0.097718493
ATXN7,36.87882393,0.933439821,0.351962252,0.004696018,0.012569009
PPM1M,4.345308058,-0.011660738,0.77882989,0.982759983,0.993302435
SAP30,17.24189872,0.893988095,0.541354641,0.054821291,0.102785484
CASP3,75.85240097,0.832032958,0.243404325,0.000419119,0.001463781
MED30,40.00495974,0.802552972,0.366181006,0.018666785,0.041666143
OSGIN2,28.31840361,0.409450093,0.389098191,0.254933306,0.354060452
SLC4A2,33.41724317,0.257170185,0.359829102,0.445426223,0.548963461
FAM219A,52.24217749,0.670385576,0.292756384,0.01659898,0.037662219
CFL2,13.54459568,-0.059945118,0.525230186,0.892395707,0.923387869
EML5,4.480885752,0.402255191,0.840848877,0.442554481,0.546028364
MOAP1,63.45632021,0.22721877,0.281810423,0.401321115,0.506858242
ZNF319,14.88289547,0.218896753,0.531622546,0.630184427,0.712951832
RSKR,10.12121814,0.966490985,0.691847309,0.076253523,0.134948792
TP53I13,20.73404446,0.515251753,0.46508575,0.213534531,0.308827408
KIFC2,132.7409597,0.780823373,0.201858735,7.77E-05,0.000315695
FTH1,987.4665147,-0.373949848,0.092177426,4.43E-05,0.000189555
LTBP3,7.249162084,0.138598002,0.664706614,0.784748292,0.839848874
PAFAH1B2,55.36133666,0.598490044,0.289127909,0.030377056,0.062765377
DDIT4,1053.049988,0.372577149,0.104075333,0.000317761,0.001140598
PXK,19.05477113,0.826350815,0.476548333,0.05086477,0.096656414
BMP1,36.80229931,0.516589666,0.349237828,0.114838244,0.187978496
PTPN9,14.88880903,0.124136658,0.499785181,0.779765326,0.835813304
PLEKHA2,16.56101722,-0.089894637,0.481016281,0.830969894,0.875914979
AGPAT2,84.26169248,-0.328863376,0.263151162,0.18964139,0.280669237
CSGALNACT2,37.82305374,0.661889041,0.36199866,0.049941206,0.095188713
TRIM56,12.81960513,0.066904983,0.522224563,0.882933959,0.915822616
KLF13,69.85599066,0.693634299,0.251858921,0.004411545,0.011915532
ZNF778,12.39523508,1.151922226,0.634680068,0.028495053,0.059573833
ZNF282,48.87815119,0.558860218,0.300241422,0.051154904,0.097131263
KRT8,52.29216016,0.979457176,0.346426825,0.002574253,0.007428335
RNF34,38.82423652,0.354631838,0.33737827,0.265706651,0.365725505
TANC2,19.01092846,0.946301107,0.480323024,0.026868045,0.056737427
ZNF160,28.40315395,0.869740669,0.401400553,0.018479312,0.041312405
CDC42BPG,41.91902597,0.720671202,0.334327254,0.022434573,0.048813315
FAM241B,16.50087127,0.703192635,0.631400163,0.168315152,0.254857618
CHD7,20.31972862,0.841375136,0.451398542,0.038222546,0.076297555
DLK2,12.81985345,0.964474357,0.652055186,0.067649716,0.12218634
ENC1,32.6253809,0.547774329,0.374095128,0.115020224,0.18822348
RGS19,16.20575723,-1.077841046,0.591858148,0.031103844,0.064093306
SYNPO,11.12905732,0.69894959,0.590899557,0.154148665,0.237682107
MUS81,15.45833001,0.158582298,0.485863202,0.712668365,0.781420409
MAP3K11,22.81234419,0.819953297,0.450079194,0.042900465,0.083877766
PLK3,30.70458517,0.720711595,0.397388703,0.048602899,0.093125761
HOXB2,14.80301439,0.991654695,0.554198016,0.036904467,0.074142934
TNK1,15.66011603,0.183479939,0.492750157,0.671548427,0.747829056
GOLT1A,5.926617757,1.664092567,1.071373998,0.024292323,0.052235349
DENND6A,30.63918952,0.939038458,0.41177176,0.012789899,0.030192001
CTBP2,27.23486745,0.677253428,0.395128433,0.062666444,0.114600923
CCDC57,7.705765715,1.310291376,0.826119994,0.035241599,0.071290634
BNIP3,37.90264229,-0.121098463,0.354872703,0.714870357,0.783360282
EID2B,2.759229245,0.342806408,0.956866325,0.431380149,0.536078317
FUT2,29.11561452,-0.929689332,0.475394798,0.028189898,0.059021071
DEAF1,23.10444326,0.599443492,0.431527206,0.124861515,0.201089394
PHETA2,11.05633187,-0.368664303,0.603994936,0.451857174,0.554623368
TGIF1,34.24163591,0.572133949,0.355600827,0.085597131,0.148170526
MIEF2,22.98378584,0.254708231,0.444738104,0.525041251,0.621620105
ERICH5,6.019431968,-0.012585582,0.755991157,0.980864026,0.992447145
ZNF354B,11.56137462,0.802687851,0.607565371,0.108943389,0.180287684
ZNF664,88.18147116,0.924577012,0.231331037,3.95E-05,0.000170068
CUEDC1,10.71686476,0.243147218,0.568246682,0.607672698,0.693716546
FKRP,16.95810297,0.852983172,0.519155798,0.058869442,0.108839315
TLCD5,7.542654494,1.388825108,0.950850822,0.040846285,0.080612539
MEX3D,19.9540102,0.57812157,0.460132027,0.159554582,0.243990955
CLDN7,66.86807708,0.434693484,0.306734255,0.135989384,0.215106131
CCDC149,4.569746221,1.675934638,1.142791066,0.028809525,0.060144453
TNRC18,27.2619946,0.361388495,0.386760459,0.31286103,0.417083139
CRIP2,14.01849264,1.104246934,0.605014829,0.029666868,0.061561515
PRR36,3.127267311,0.673489476,1.066840213,0.191297343,0.282767
BCOR,14.78989091,1.059830158,0.545500928,0.024466137,0.052531089
CMTM4,43.41031641,0.808278548,0.365705974,0.017834944,0.040082257
AC138969.1,7.337011569,1.052633064,0.866125939,0.08730019,0.150435171
PTP4A2,77.72446878,0.564271061,0.249482173,0.019565798,0.043406275
AP001062.1,7.173240453,1.138684414,0.999433768,0.084873662,0.147206029
PTP4A3,5.038795374,1.24387054,1.343197478,0.064674952,0.117731545
IFNE,7.133398333,0.593458728,0.802894969,0.282698579,0.384399983
NRBP2,58.39204446,0.661210777,0.299418251,0.020537151,0.045228585
L3MBTL1,5.754122893,1.418380396,0.995128426,0.040347762,0.079813606
ZNF284,9.788494162,0.945374095,0.671325104,0.077578167,0.136808166
ZNF397,17.23465707,0.919313776,0.495752927,0.035677615,0.072061914
TNFRSF18,7.716314057,0.291083556,0.699805147,0.574602297,0.665832367
SHTN1,31.4353443,0.984717967,0.381290874,0.005425525,0.014260592
EPOR,4.548089945,0.715701229,0.932545217,0.215172773,0.310483483
SPRY4,25.7056224,0.575625174,0.408845862,0.124012919,0.199956163
PEAR1,7.030186056,0.795199772,0.768714871,0.159269675,0.243658204
WNT7B,13.41044864,-0.374757971,0.571468784,0.430331114,0.535096139
NOXA1,11.14046973,0.038000293,0.584856124,0.936495089,0.958538834
PAX8-AS1,21.18003245,0.557154023,0.45521469,0.169910405,0.256936368
TDRD7,20.79486457,0.250326866,0.435436788,0.525071513,0.621620105
PPP1R26,29.67715895,0.78352504,0.414762029,0.038709698,0.077121138
SLC6A9,14.5827926,0.108004542,0.513798023,0.808699948,0.858943391
MAN2A2,18.45448256,0.85670248,0.519818729,0.058104737,0.107728117
HRH1,31.55402032,0.99167503,0.388782617,0.005943354,0.015447812
ZFP28,6.777486549,1.154555607,0.851690683,0.062217951,0.113924625
PDLIM7,63.65752394,0.436420757,0.277206504,0.101550771,0.1702704
FUT11,13.9864603,0.621258119,0.585394576,0.203480341,0.297045603
PCNX3,45.22214738,0.554330568,0.32586644,0.071987364,0.128736202
NOL4L,7.343839116,1.616941417,1.043472658,0.029227337,0.060832521
ZNF251,19.16324191,0.302394904,0.472649614,0.472317741,0.573123361
CARD11,9.334740718,0.368242155,0.627665943,0.461572344,0.563005155
GFPT1,52.24134108,0.494693891,0.311258576,0.094744864,0.160927347
TXNRD1,240.6558654,0.713480903,0.192078697,0.000151274,0.000581792
ZNF587,18.62414978,0.817707306,0.48839109,0.057938728,0.10746161
NBR2,14.48188199,0.927194781,0.590115497,0.060986986,0.112152853
KLHL9,46.38901001,0.53005713,0.312948631,0.074882115,0.132895334
ANKRD13B,11.53504006,1.075496606,0.644925949,0.041730882,0.082067523
CDC42BPB,103.340673,0.211174961,0.210374052,0.305447105,0.40922225
PLXNB3,11.33778173,0.703809813,0.630808086,0.167370548,0.253798882
FAM169A,17.31331767,0.765497013,0.519782459,0.089761128,0.15397952
SMC5,29.79885158,0.711493557,0.397172729,0.051290127,0.097324209
RASGEF1A,6.535376976,0.748485517,0.81690078,0.189122955,0.280010264
INF2,32.57591994,0.65922723,0.376660565,0.059170786,0.109312704
RPA4,3.365508794,1.010765507,1.605286203,0.058918771,0.10891661
ZDBF2,8.399269043,1.228111018,0.777758871,0.039912899,0.079061392
SPANXN5,3.155158772,0.741181364,1.306900524,0.111975157,0.184312866
MICA,51.92645249,0.468441295,0.312635192,0.115026905,0.18822348
ZNF805,7.797960309,0.93926609,0.748727608,0.098379172,0.165855212
TRIM27,20.68610872,0.303128884,0.443773201,0.448647095,0.551758955
SLFN12L,2.135273071,1.051751897,1.574276661,0.070582728,0.126696499
ITPRIPL2,14.18494547,0.592359325,0.549276377,0.204597841,0.298406198
SIPA1,11.97017631,0.055749725,0.612110733,0.907222178,0.933658645
KCTD11,110.539519,-0.016882187,0.217345974,0.933179259,0.955482653
MYL5,8.489730036,1.26231795,0.813190368,0.039900064,0.079046781
NPEPL1,19.21551474,0.590863095,0.483525829,0.16626334,0.252437157
LINC00571,5.051671656,1.114027473,1.067640489,0.090695694,0.155214945
AL391427.1,14.41644797,1.468399642,1.421748379,0.045552734,0.088253088
AL590617.2,10.89638603,0.541136498,0.614139019,0.277645898,0.379095956
SLC16A1-AS1,4.049793713,0.938023097,0.997149664,0.131959491,0.210344939
HSBP1L1,76.58987284,0.452889646,0.25233137,0.063094625,0.115296589
SLC25A25-AS1,3.980888193,0.50241134,0.871916167,0.350901476,0.455536432
AL021392.1,2.44125215,0.644256362,1.227645063,0.158670055,0.24294622
AL109615.3,2.416703814,0.919638372,1.418436187,0.095879394,0.162453804
AL357079.1,4.45224147,0.959914522,1.090120729,0.129825001,0.207567194
SNHG3,38.44556804,0.088560538,0.34665599,0.786699865,0.84143995
ARFGAP3,63.61172617,0.633173197,0.286729373,0.021261178,0.046596315
DBNDD2,84.15013464,0.372584226,0.245850227,0.11880968,0.193234209
MIR210HG,22.52429524,-2.427317248,0.731087582,0.000176279,0.000667327
NOP14-AS1,24.52689816,0.164146524,0.45379453,0.686746774,0.760251781
HOXC-AS2,1.987507401,1.186976518,1.700007333,0.059584169,0.109922126
LINC02381,10.20804456,1.095753782,0.75004044,0.056570419,0.105473489
SHLD3,11.88620825,0.797630152,0.612118124,0.112739266,0.185357056
TMEM200B,4.174218823,0.382230182,0.852597277,0.461460548,0.563005155
C1orf210,53.65295845,0.496976674,0.292240671,0.075254587,0.133409209
AP001453.2,19.91196813,0.206158037,0.47273599,0.623753717,0.707506672
GALNT4,9.732409777,0.722852648,0.664809059,0.168574211,0.255223189
AC009120.2,4.132455596,1.486982795,1.264786778,0.051596182,0.097725666
ERVK13-1,7.066785981,0.634529279,0.768999179,0.250953678,0.34994311
AC008870.2,8.322915784,1.102899195,0.966168947,0.081597086,0.142524223
EPPK1,36.52188549,-0.586851225,0.356835621,0.07834318,0.137922097
GAN,23.69941388,0.250744738,0.434535751,0.523853987,0.620686174
AC006504.1,2.28467405,1.26278863,1.76641372,0.054237528,0.101796423
AC020978.5,17.76250589,0.291600902,0.481022822,0.493268365,0.59333161
CORO7,14.48608594,0.778323244,0.54520005,0.095212099,0.161531481
AC104564.3,6.686551388,0.435391469,0.828540221,0.41122786,0.516756003
AC127024.5,3.643978666,0.470421531,0.998969668,0.30314458,0.406588877
AC010327.4,15.45358903,0.974178263,0.623980329,0.058145457,0.107776013
ZNF224,14.4889869,0.513071467,0.536885748,0.263482815,0.363113273
AC132192.2,11.25856824,1.302964291,0.830386894,0.035165617,0.071156811
MIR4453HG,11.11110289,0.485040779,0.647252466,0.341103899,0.445962216
