"","GSM6765254","GSM6765268","GSM6765281","GSM6765294","GSM6765307","GSM6765321","GSM6765335","GSM6765349","GSM6765363","GSM6765379","GSM6765393","GSM6765408"
"ENSG00000084207",11.659767894147,11.6278468600598,11.6569510191325,8.63087959455834,8.62498534734814,8.59657872837834,8.40385448499312,8.56650086170954,8.53013877969791,9.60920586160476,9.6341480059861,9.59542980698834
"ENSG00000086061",8.57751062863674,8.54354417481705,8.54531259646768,12.013355351273,12.0458371664356,11.9613307884237,11.0515175074541,10.9385300276954,10.9036060849,11.7815080039553,11.7777690210894,11.8849859508291
"ENSG00000087074",7.35419717720558,7.44990877452626,7.47207264136794,11.7494332427972,11.8183961919783,11.7820104817236,10.092491273968,10.1707773262224,10.1273462905837,11.4093371212151,11.5393976749949,11.6612559505133
"ENSG00000096384",10.7977103216583,10.8519233067753,10.7960431981381,13.6117606520249,13.6164433877827,13.5959080753416,11.9590414505758,11.92340351227,11.8897695470076,12.6467500915106,12.6660938760139,12.872434059334
"ENSG00000109971",10.8549463268476,10.7830969025421,10.8104301826966,13.7203543218708,13.7645509379561,13.7000306268865,13.247440658801,13.1432033342417,13.1720569771377,13.2925100737843,13.315231431938,13.4285649940749
"ENSG00000115758",7.49592434738755,7.42157900143782,7.31943401537652,11.4451782865438,11.4207796590448,11.4033867693518,9.98111840969839,9.84517456171269,9.98851521246567,9.78812592483787,9.89217728629137,9.9290499011859
"ENSG00000120694",7.21897929900778,7.1723457146162,7.12586217812531,11.9781992932501,11.9976986180059,11.9480839454835,9.75503096826857,9.65919154368459,9.74147747102777,11.3382966066988,11.2231312797264,11.4239872155345
"ENSG00000120738",6.06034039051737,6.04425570936719,5.99677336525488,13.6550710976848,13.6134041418733,13.6615678430969,11.2390845859465,11.3242121486861,11.292054613077,13.3084242527377,13.3856290091924,13.5588203501542
"ENSG00000128422",14.2719078571742,14.2608202913236,14.2840565746299,10.9020847286936,10.9676772647793,10.9292117546858,9.54113502123875,9.77485399107361,9.76509491699746,11.7655197756319,11.857491023436,11.5937398597493
"ENSG00000130066",9.91454546309681,9.93722186881537,9.87897018790529,12.0187478867781,12.099679098622,12.0162149544621,11.4985485243604,11.4261050239216,11.4889087070644,12.1698390353053,12.1554394095605,12.0886850134642
"ENSG00000132002",8.63174314089527,8.54791822428226,8.57089121857223,12.998907775804,13.0442344160401,13.0503302638155,11.87664552869,11.8686611930586,11.8959756889871,12.1007591500505,12.1626877810952,12.2952586119312
"ENSG00000140403",5.63813286638361,5.61326241077428,5.55764453354974,11.9642927420728,11.9378094659892,11.9460661948383,9.15893419275207,9.06704598541761,9.07276276176983,11.3002522441634,11.3093766166461,11.4516452992309
"ENSG00000143384",8.83389101441993,8.86430209314903,8.83643957680115,11.4785466867046,11.5535591503586,11.5006261510494,9.69929967270557,9.64188451617774,9.69305003249044,11.6952987914404,11.636777717856,11.772946591625
"ENSG00000150991",10.2823803560343,10.1973749719075,10.2408000366024,12.6756393667436,12.705779544489,12.6340719730564,11.657873269386,11.6649458302158,11.6961217922197,11.8320769587537,11.9128585604425,12.0526624079425
"ENSG00000161011",7.58321731385194,7.47769261630516,7.53408577444634,11.4296467324134,11.3501157039778,11.4086713576412,10.2638183702298,10.3593334648628,10.3309594705043,11.0108047836129,11.0043923908892,11.1992961813831
"ENSG00000163191",13.3411778030293,13.318386478701,13.2988377471673,10.7220678343962,10.714213569181,10.7287831675998,10.7235282109088,10.7562991723954,10.7507424814048,10.8373019395455,11.0406097658874,10.8026595263502
"ENSG00000167768",11.9186635692775,11.8862799402379,11.9087912810612,8.29221097559144,8.24504050366322,8.07692793934356,5.85847591954468,6.28374832364051,6.25945028601976,8.06851483903324,8.127741248775,7.88577555997091
"ENSG00000170315",9.72607482885768,9.69647332732281,9.68179556501156,13.0385072250411,13.0870402002519,13.0928988558504,11.5416808251733,11.674142947057,11.6363815873376,12.134566407384,12.2413504402486,12.3983451780448
"ENSG00000170345",5.46434525934899,5.04432184435892,5.29514910870686,11.709499393193,11.6925263138515,11.7360390519485,8.62664800317286,8.69599025180587,8.66576153596624,12.0849106075712,12.1254018262923,12.1839120233891
"ENSG00000175793",13.3872239847303,13.3889558199846,13.3809591449233,10.7239555656694,10.6494176001003,10.6367064149608,12.279988922925,12.494600058574,12.4770687721011,11.4136631161815,11.4988399238316,11.2637371734619
